ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2012,TO,Feminino,1,1,Setor público sem carteira (Informal),28,1485.2857142857142
2023,MA,Feminino,5,1,Setor público sem carteira (Informal),2,910
2013,SP,Feminino,4,1,Setor público sem carteira (Informal),25,1275.44
2014,RS,Masculino,1,1,Setor público sem carteira (Informal),84,1910.9166666666667
2013,AC,Masculino,1,1,Setor público sem carteira (Informal),17,1946.7058823529412
2016,BA,Masculino,4,1,Setor público sem carteira (Informal),57,1484.7543859649122
2013,MA,Feminino,4,1,Setor público sem carteira (Informal),317,739.88643533123036
2023,DF,Feminino,3,1,Setor público sem carteira (Informal),1,1000
2017,MS,Feminino,1,1,Setor público sem carteira (Informal),59,1854.8135593220338
2020,RJ,Feminino,2,1,Setor público sem carteira (Informal),12,1897.0833333333333
2018,AM,Masculino,3,1,Setor público sem carteira (Informal),1,1200
2018,PR,Feminino,3,1,Setor público sem carteira (Informal),1,600
2022,PB,Masculino,1,1,Setor público sem carteira (Informal),50,2760.3
2018,RR,Masculino,2,1,Setor público sem carteira (Informal),2,3050
2017,SC,Feminino,2,1,Setor público sem carteira (Informal),9,1555.5555555555557
2020,PE,Feminino,2,1,Setor público sem carteira (Informal),7,1425.7142857142858
2021,RO,Masculino,4,1,Setor público sem carteira (Informal),19,2764.0526315789475
2019,PA,Masculino,4,1,Setor público sem carteira (Informal),98,1979.7653061224491
2022,TO,Masculino,1,1,Setor público sem carteira (Informal),19,2735.9999999999995
2020,AM,Feminino,5,1,Setor público sem carteira (Informal),2,1122.5
2021,PA,Masculino,4,1,Setor público sem carteira (Informal),81,1649.7124999999999
2021,DF,Feminino,4,1,Setor público sem carteira (Informal),22,3382.3809523809518
2018,AP,Feminino,1,1,Setor público sem carteira (Informal),10,2631.7
2015,ES,Masculino,1,1,Setor público sem carteira (Informal),33,1928.2727272727275
2012,TO,Masculino,2,1,Setor público sem carteira (Informal),6,1402.3333333333333
2012,SE,Feminino,2,1,Setor público sem carteira (Informal),5,568
2023,PB,Masculino,2,1,Setor público sem carteira (Informal),4,1190
2015,DF,Feminino,4,1,Setor público sem carteira (Informal),23,3216.869565217391
2014,ES,Feminino,2,1,Setor público sem carteira (Informal),16,1563.0625
2016,AM,Feminino,2,1,Setor público sem carteira (Informal),2,1390
2014,RN,Feminino,2,1,Setor público sem carteira (Informal),1,1700
2014,SC,Feminino,2,1,Setor público sem carteira (Informal),4,1425
2013,AL,Feminino,1,1,Setor público sem carteira (Informal),53,1002.0943396226417
2013,DF,Feminino,2,1,Setor público sem carteira (Informal),2,1950
2019,SE,Feminino,2,1,Setor público sem carteira (Informal),10,1929
2024,MA,Feminino,1,1,Setor público sem carteira (Informal),88,2330.806818181818
2019,SP,Feminino,4,1,Setor público sem carteira (Informal),18,972.38888888888891
2024,AM,Feminino,2,1,Setor público sem carteira (Informal),12,2084.3333333333335
2018,GO,Feminino,3,1,Setor público sem carteira (Informal),3,2333.3333333333335
2019,TO,Masculino,4,1,Setor público sem carteira (Informal),68,2106.1911764705887
2024,MT,Feminino,1,1,Setor público sem carteira (Informal),53,3967.3269230769229
2022,SC,Masculino,3,1,Setor público sem carteira (Informal),1,3000
2019,AL,Feminino,3,1,Setor público sem carteira (Informal),2,1099
2019,CE,Masculino,5,1,Setor público sem carteira (Informal),1,2600
2019,AM,Feminino,5,1,Setor público sem carteira (Informal),6,1486
2020,AP,Masculino,4,1,Setor público sem carteira (Informal),25,2376.48
2016,DF,Feminino,2,1,Setor público sem carteira (Informal),7,1771.4285714285716
2015,SP,Feminino,1,1,Setor público sem carteira (Informal),65,1665.671875
2015,PR,Feminino,2,1,Setor público sem carteira (Informal),3,866.66666666666663
2012,MA,Feminino,3,1,Setor público sem carteira (Informal),1,622
2023,RR,Feminino,2,1,Setor público sem carteira (Informal),7,2595.7142857142858
2023,MA,Feminino,2,1,Setor público sem carteira (Informal),54,1829.1111111111111
2015,DF,Masculino,1,1,Setor público sem carteira (Informal),16,6378.1250000000009
2013,SP,Masculino,4,1,Setor público sem carteira (Informal),15,864.93333333333339
2014,AM,Feminino,1,1,Setor público sem carteira (Informal),43,1312.6511627906978
2013,BA,Feminino,4,1,Setor público sem carteira (Informal),159,792.76100628930817
2016,AM,Masculino,1,1,Setor público sem carteira (Informal),20,2501.5
2022,PR,Masculino,4,1,Setor público sem carteira (Informal),12,1339.1666666666665
2022,PR,Masculino,2,1,Setor público sem carteira (Informal),2,3000
2017,GO,Feminino,2,1,Setor público sem carteira (Informal),9,1373.4444444444443
2017,RO,Masculino,1,1,Setor público sem carteira (Informal),7,2404.2857142857142
2021,PR,Feminino,4,1,Setor público sem carteira (Informal),16,1641.6666666666665
2019,CE,Masculino,1,1,Setor público sem carteira (Informal),48,2259.1914893617022
2017,PA,Feminino,4,1,Setor público sem carteira (Informal),152,1597.6291390728477
2024,RO,Feminino,1,1,Setor público sem carteira (Informal),8,2429.5
2020,PE,Feminino,4,1,Setor público sem carteira (Informal),55,1259.3272727272727
2019,MS,Masculino,4,1,Setor público sem carteira (Informal),28,2255.8928571428573
2017,SE,Masculino,1,1,Setor público sem carteira (Informal),6,991.33333333333337
2022,ES,Masculino,4,1,Setor público sem carteira (Informal),40,4556.5499999999993
2017,GO,Feminino,5,1,Setor público sem carteira (Informal),1,937
2020,SE,Masculino,2,1,Setor público sem carteira (Informal),7,1419.2857142857142
2021,PA,Feminino,4,1,Setor público sem carteira (Informal),103,1570.4901960784312
2022,PE,Masculino,2,1,Setor público sem carteira (Informal),6,1657.8333333333335
2020,MS,Feminino,2,1,Setor público sem carteira (Informal),7,2028.5714285714284
2022,SE,Masculino,2,1,Setor público sem carteira (Informal),10,1789.8
2022,AC,Feminino,3,1,Setor público sem carteira (Informal),1,6648
2016,DF,Masculino,4,1,Setor público sem carteira (Informal),18,2798.3333333333339
2015,AP,Masculino,2,1,Setor público sem carteira (Informal),4,1497
2012,RO,Masculino,1,1,Setor público sem carteira (Informal),8,825.5
2023,TO,Feminino,4,1,Setor público sem carteira (Informal),125,2386.439024390244
2023,SC,Masculino,2,1,Setor público sem carteira (Informal),2,6350
2014,RN,Masculino,4,1,Setor público sem carteira (Informal),50,966.2
2014,SE,Masculino,4,1,Setor público sem carteira (Informal),43,1185.1627906976746
2023,DF,Masculino,1,1,Setor público sem carteira (Informal),10,6369
2016,MG,Masculino,4,1,Setor público sem carteira (Informal),85,1431.7882352941176
2013,DF,Masculino,2,1,Setor público sem carteira (Informal),3,613.33333333333337
2016,BA,Feminino,5,1,Setor público sem carteira (Informal),2,880
2018,PR,Masculino,4,1,Setor público sem carteira (Informal),8,2188.5
2013,ES,Masculino,1,1,Setor público sem carteira (Informal),49,2463.7551020408164
2018,RO,Feminino,1,1,Setor público sem carteira (Informal),15,2172.2666666666669
2018,RO,Feminino,4,1,Setor público sem carteira (Informal),18,1050.3888888888889
2018,AC,Masculino,1,1,Setor público sem carteira (Informal),12,3235.833333333333
2018,MA,Masculino,5,1,Setor público sem carteira (Informal),1,1500
2024,RO,Masculino,1,1,Setor público sem carteira (Informal),7,3458.8571428571431
2022,TO,Feminino,3,1,Setor público sem carteira (Informal),2,1212
2024,TO,Masculino,4,1,Setor público sem carteira (Informal),96,2560.229166666667
2022,PB,Masculino,5,1,Setor público sem carteira (Informal),2,7000
2022,AL,Feminino,5,1,Setor público sem carteira (Informal),2,1306
2015,PB,Masculino,1,1,Setor público sem carteira (Informal),54,1622.9259259259256
2013,PE,Masculino,1,1,Setor público sem carteira (Informal),34,1901.6176470588234
2014,SP,Masculino,3,1,Setor público sem carteira (Informal),2,7800
2017,MA,Feminino,1,1,Setor público sem carteira (Informal),104,1401.375
2018,SC,Masculino,4,1,Setor público sem carteira (Informal),18,2029.7777777777778
2021,PE,Feminino,1,1,Setor público sem carteira (Informal),42,1903.4285714285713
2018,AC,Masculino,2,1,Setor público sem carteira (Informal),5,3100.8
2021,PB,Masculino,2,1,Setor público sem carteira (Informal),5,2420
2024,SP,Feminino,1,1,Setor público sem carteira (Informal),62,3595.8333333333335
2018,DF,Feminino,3,1,Setor público sem carteira (Informal),2,691
2024,MA,Feminino,3,1,Setor público sem carteira (Informal),2,2400
2024,RS,Feminino,3,1,Setor público sem carteira (Informal),1,1300
2020,PR,Feminino,2,1,Setor público sem carteira (Informal),4,2975
2024,AC,Feminino,1,1,Setor público sem carteira (Informal),29,3517.3103448275865
2020,AP,Feminino,2,1,Setor público sem carteira (Informal),5,2229
2021,AC,Feminino,4,1,Setor público sem carteira (Informal),64,2132.1093749999995
2015,BA,Masculino,1,1,Setor público sem carteira (Informal),34,2240.5294117647063
2015,TO,Masculino,1,1,Setor público sem carteira (Informal),18,2650.2777777777778
2014,PA,Feminino,2,1,Setor público sem carteira (Informal),15,929.06666666666661
2016,BA,Masculino,1,1,Setor público sem carteira (Informal),20,1982.0000000000002
2012,RR,Feminino,5,1,Setor público sem carteira (Informal),3,797.33333333333337
2014,MS,Feminino,5,1,Setor público sem carteira (Informal),1,2200
2017,RN,Feminino,1,1,Setor público sem carteira (Informal),42,1143.560975609756
2018,BA,Feminino,3,1,Setor público sem carteira (Informal),3,728
2021,GO,Feminino,1,1,Setor público sem carteira (Informal),35,2526.8571428571431
2024,RO,Feminino,3,1,Setor público sem carteira (Informal),1,4200
2020,PE,Masculino,1,1,Setor público sem carteira (Informal),26,2425.8076923076924
2017,AL,Masculino,2,1,Setor público sem carteira (Informal),11,1162.2727272727273
2016,RN,Masculino,2,1,Setor público sem carteira (Informal),3,1471.3333333333335
2019,RN,Masculino,4,1,Setor público sem carteira (Informal),40,1394.5
2017,SC,Feminino,3,1,Setor público sem carteira (Informal),1,1500
2022,AP,Feminino,3,1,Setor público sem carteira (Informal),2,1306
2020,AL,Feminino,3,1,Setor público sem carteira (Informal),3,2324
2018,MG,Masculino,5,1,Setor público sem carteira (Informal),1,2300
2021,DF,Masculino,5,1,Setor público sem carteira (Informal),1,930
2014,TO,Masculino,4,1,Setor público sem carteira (Informal),64,1317.6093749999998
2012,AM,Feminino,4,1,Setor público sem carteira (Informal),155,1124.2967741935483
2015,AC,Feminino,4,1,Setor público sem carteira (Informal),87,1488.3908045977012
2012,DF,Masculino,2,1,Setor público sem carteira (Informal),1,6000
2012,PA,Feminino,4,1,Setor público sem carteira (Informal),181,915.49171270718216
2023,CE,Masculino,1,1,Setor público sem carteira (Informal),47,1960.8510638297873
2014,MG,Feminino,1,1,Setor público sem carteira (Informal),183,1209.8950276243093
2016,SP,Feminino,2,1,Setor público sem carteira (Informal),7,1062.1428571428571
2014,RN,Masculino,1,1,Setor público sem carteira (Informal),32,2065.8125
2014,MS,Masculino,2,1,Setor público sem carteira (Informal),1,1400
2016,RO,Feminino,1,1,Setor público sem carteira (Informal),10,1655
2018,PA,Feminino,2,1,Setor público sem carteira (Informal),12,1516.75
2019,AP,Masculino,1,1,Setor público sem carteira (Informal),9,1426.2222222222222
2019,MA,Masculino,1,1,Setor público sem carteira (Informal),36,2136.6111111111113
2019,AL,Masculino,1,1,Setor público sem carteira (Informal),38,1633.3684210526317
2019,AL,Masculino,4,1,Setor público sem carteira (Informal),98,1285.6391752577319
2024,PA,Feminino,1,1,Setor público sem carteira (Informal),64,2794.9375000000005
2021,MA,Masculino,3,1,Setor público sem carteira (Informal),2,1125
2020,PR,Feminino,4,1,Setor público sem carteira (Informal),12,1578.1666666666665
2020,CE,Feminino,2,1,Setor público sem carteira (Informal),8,1113.625
2024,RR,Masculino,4,1,Setor público sem carteira (Informal),30,3663.3999999999996
2022,SE,Masculino,4,1,Setor público sem carteira (Informal),37,1921.3513513513508
2015,CE,Masculino,4,1,Setor público sem carteira (Informal),97,924.77319587628858
2023,CE,Feminino,2,1,Setor público sem carteira (Informal),13,1643.0769230769231
2013,CE,Masculino,4,1,Setor público sem carteira (Informal),87,998.632183908046
2014,GO,Masculino,1,1,Setor público sem carteira (Informal),23,2037.0869565217392
2023,BA,Feminino,3,1,Setor público sem carteira (Informal),2,1370
2016,BA,Feminino,2,1,Setor público sem carteira (Informal),42,1259.5238095238096
2014,CE,Feminino,3,1,Setor público sem carteira (Informal),2,650
2014,CE,Feminino,5,1,Setor público sem carteira (Informal),3,1281.3333333333333
2018,AM,Masculino,1,1,Setor público sem carteira (Informal),18,3490.166666666667
2016,CE,Feminino,4,1,Setor público sem carteira (Informal),145,1122.5862068965516
2020,SP,Masculino,2,1,Setor público sem carteira (Informal),3,1300.3333333333333
2022,BA,Masculino,2,1,Setor público sem carteira (Informal),50,1646.54
2020,AL,Feminino,2,1,Setor público sem carteira (Informal),8,1118.125
2024,MT,Masculino,4,1,Setor público sem carteira (Informal),36,3770.7222222222222
2022,ES,Masculino,2,1,Setor público sem carteira (Informal),12,2451
2021,RS,Feminino,3,1,Setor público sem carteira (Informal),1,800
2018,PB,Masculino,2,1,Setor público sem carteira (Informal),6,870
2020,GO,Feminino,4,1,Setor público sem carteira (Informal),43,1849.4186046511627
2022,RS,Masculino,3,1,Setor público sem carteira (Informal),1,4106
2020,PB,Feminino,5,1,Setor público sem carteira (Informal),1,3700
2014,MA,Feminino,5,1,Setor público sem carteira (Informal),2,3000
2015,PE,Feminino,2,1,Setor público sem carteira (Informal),7,860
2015,GO,Masculino,4,1,Setor público sem carteira (Informal),51,1710.9803921568628
2014,DF,Masculino,4,1,Setor público sem carteira (Informal),22,3343.090909090909
2015,RR,Masculino,4,1,Setor público sem carteira (Informal),38,1531.447368421052
2023,RS,Masculino,4,1,Setor público sem carteira (Informal),9,1581.1111111111113
2023,PI,Masculino,1,1,Setor público sem carteira (Informal),28,2249.7142857142858
2016,AL,Feminino,4,1,Setor público sem carteira (Informal),91,1011.5384615384615
2013,RJ,Feminino,2,1,Setor público sem carteira (Informal),13,1067.1538461538462
2023,MA,Feminino,9,1,Setor público sem carteira (Informal),1,300
2017,MT,Feminino,4,1,Setor público sem carteira (Informal),94,1876.0744680851064
2017,PI,Feminino,1,1,Setor público sem carteira (Informal),23,1712.2608695652173
2019,PR,Masculino,4,1,Setor público sem carteira (Informal),19,2851.9999999999995
2024,MA,Masculino,2,1,Setor público sem carteira (Informal),55,1983.2181818181816
2018,AL,Masculino,3,1,Setor público sem carteira (Informal),2,1389.5
2018,AL,Feminino,3,1,Setor público sem carteira (Informal),2,1377
2017,RO,Feminino,1,1,Setor público sem carteira (Informal),15,2833.9333333333334
2018,RJ,Masculino,4,1,Setor público sem carteira (Informal),39,2944.2307692307695
2020,SP,Feminino,1,1,Setor público sem carteira (Informal),33,2238.34375
2017,RR,Feminino,2,1,Setor público sem carteira (Informal),8,1381
2017,SE,Feminino,2,1,Setor público sem carteira (Informal),5,793.6
2021,RO,Masculino,1,1,Setor público sem carteira (Informal),9,2811.1111111111113
2019,MT,Feminino,3,1,Setor público sem carteira (Informal),2,4300
2024,PA,Masculino,2,1,Setor público sem carteira (Informal),20,3350.8500000000004
2016,PI,Feminino,2,1,Setor público sem carteira (Informal),2,890
2020,RO,Masculino,4,1,Setor público sem carteira (Informal),8,2042.375
2015,RS,Feminino,1,1,Setor público sem carteira (Informal),161,1659.0248447204967
2012,SP,Masculino,4,1,Setor público sem carteira (Informal),16,939.87500000000011
2012,PR,Feminino,4,1,Setor público sem carteira (Informal),27,678.62962962962956
2023,PR,Masculino,1,1,Setor público sem carteira (Informal),30,4080.6666666666665
2023,PR,Feminino,4,1,Setor público sem carteira (Informal),19,2774.4444444444443
2023,SC,Feminino,1,1,Setor público sem carteira (Informal),137,2965.8102189781025
2013,BA,Masculino,2,1,Setor público sem carteira (Informal),23,1078.0434782608697
2013,SC,Masculino,4,1,Setor público sem carteira (Informal),10,1396.5000000000002
2017,ES,Feminino,1,1,Setor público sem carteira (Informal),125,1941.288
2016,PR,Masculino,2,1,Setor público sem carteira (Informal),2,1150
2016,PB,Masculino,1,1,Setor público sem carteira (Informal),48,1457.5833333333335
2022,AM,Feminino,4,1,Setor público sem carteira (Informal),176,1733.4602272727275
2022,AM,Masculino,2,1,Setor público sem carteira (Informal),12,1524.5
2019,PR,Feminino,3,1,Setor público sem carteira (Informal),1,15000
2018,SP,Feminino,1,1,Setor público sem carteira (Informal),66,1553.1587301587301
2017,PA,Masculino,4,1,Setor público sem carteira (Informal),121,1590.2809917355371
2014,AM,Feminino,5,1,Setor público sem carteira (Informal),1,724
2017,RS,Feminino,2,1,Setor público sem carteira (Informal),10,2280.6000000000004
2018,SE,Feminino,4,1,Setor público sem carteira (Informal),56,1174.9622641509432
2021,PA,Feminino,5,1,Setor público sem carteira (Informal),4,1700
2024,AP,Masculino,2,1,Setor público sem carteira (Informal),8,2162.375
2021,AC,Feminino,2,1,Setor público sem carteira (Informal),6,2083.3333333333335
2015,PE,Feminino,1,1,Setor público sem carteira (Informal),61,1449.5573770491803
2015,ES,Masculino,2,1,Setor público sem carteira (Informal),13,1687.6923076923076
2012,SP,Feminino,2,1,Setor público sem carteira (Informal),7,1042.8571428571429
2023,PE,Masculino,2,1,Setor público sem carteira (Informal),9,1533.8888888888889
2017,SP,Feminino,1,1,Setor público sem carteira (Informal),52,1571.6304347826087
2013,RN,Masculino,4,1,Setor público sem carteira (Informal),47,754.82978723404244
2017,GO,Feminino,4,1,Setor público sem carteira (Informal),89,1545.4157303370787
2017,RJ,Masculino,1,1,Setor público sem carteira (Informal),45,3437.340909090909
2018,AM,Feminino,5,1,Setor público sem carteira (Informal),7,1074.4285714285713
2019,PR,Feminino,2,1,Setor público sem carteira (Informal),7,1260
2018,TO,Masculino,1,1,Setor público sem carteira (Informal),23,1841.217391304348
2018,RS,Feminino,2,1,Setor público sem carteira (Informal),9,1183.7777777777776
2017,PR,Masculino,1,1,Setor público sem carteira (Informal),39,3155.564102564103
2018,DF,Masculino,1,1,Setor público sem carteira (Informal),17,4754.9411764705874
2018,DF,Masculino,4,1,Setor público sem carteira (Informal),15,2469.9285714285716
2024,MS,Feminino,1,1,Setor público sem carteira (Informal),69,3162.869565217391
2024,MT,Feminino,4,1,Setor público sem carteira (Informal),96,2908.7500000000009
2019,PA,Masculino,1,1,Setor público sem carteira (Informal),39,3749.7948717948716
2021,BA,Masculino,2,1,Setor público sem carteira (Informal),35,1744.9142857142856
2022,RN,Masculino,4,1,Setor público sem carteira (Informal),39,1435.4358974358972
2020,MA,Feminino,2,1,Setor público sem carteira (Informal),23,1183.2608695652175
2024,MG,Feminino,5,1,Setor público sem carteira (Informal),1,1500
2016,AP,Feminino,1,1,Setor público sem carteira (Informal),13,2506.1538461538462
2012,TO,Feminino,2,1,Setor público sem carteira (Informal),10,1076.7
2023,SP,Masculino,3,1,Setor público sem carteira (Informal),1,35000
2023,AM,Feminino,5,1,Setor público sem carteira (Informal),14,1942.8571428571427
2015,DF,Masculino,2,1,Setor público sem carteira (Informal),4,2675
2023,PA,Feminino,1,1,Setor público sem carteira (Informal),45,2623.5000000000005
2023,ES,Feminino,3,1,Setor público sem carteira (Informal),1,2000
2013,PI,Masculino,4,1,Setor público sem carteira (Informal),66,1119.3030303030303
2016,AL,Feminino,2,1,Setor público sem carteira (Informal),11,1323.6363636363637
2016,AL,Masculino,2,1,Setor público sem carteira (Informal),9,1753.3333333333333
2014,CE,Masculino,4,1,Setor público sem carteira (Informal),113,1060.0619469026549
2017,BA,Feminino,4,1,Setor público sem carteira (Informal),143,1090.3617021276596
2018,GO,Feminino,4,1,Setor público sem carteira (Informal),95,1338.8210526315791
2018,GO,Feminino,1,1,Setor público sem carteira (Informal),64,1993.78125
2022,MG,Masculino,2,1,Setor público sem carteira (Informal),25,2913.8399999999997
2019,TO,Feminino,2,1,Setor público sem carteira (Informal),19,2078.105263157895
2018,PR,Feminino,2,1,Setor público sem carteira (Informal),1,724
2022,MA,Feminino,5,1,Setor público sem carteira (Informal),3,1833.3333333333333
2021,AL,Feminino,4,1,Setor público sem carteira (Informal),153,1394.9607843137253
2024,TO,Masculino,1,1,Setor público sem carteira (Informal),30,3193.1333333333332
2018,SE,Masculino,1,1,Setor público sem carteira (Informal),7,1424
2022,BA,Masculino,3,1,Setor público sem carteira (Informal),1,1200
2022,PE,Masculino,5,1,Setor público sem carteira (Informal),1,1212
2017,DF,Feminino,1,1,Setor público sem carteira (Informal),30,3574.9666666666667
2015,SE,Masculino,2,1,Setor público sem carteira (Informal),2,1094
2012,PE,Masculino,2,1,Setor público sem carteira (Informal),5,550.2
2012,AP,Feminino,1,1,Setor público sem carteira (Informal),6,1687
2023,SP,Feminino,1,1,Setor público sem carteira (Informal),54,2884.4599999999996
2013,PB,Feminino,2,1,Setor público sem carteira (Informal),12,1543.833333333333
2023,AC,Masculino,1,1,Setor público sem carteira (Informal),10,3118
2017,TO,Masculino,4,1,Setor público sem carteira (Informal),70,1554.0142857142857
2016,RN,Feminino,4,1,Setor público sem carteira (Informal),47,1199.4468085106384
2024,SP,Masculino,1,1,Setor público sem carteira (Informal),34,4050.6249999999995
2024,ES,Feminino,2,1,Setor público sem carteira (Informal),34,2897.7647058823527
2017,PB,Feminino,5,1,Setor público sem carteira (Informal),1,8000
2024,RS,Masculino,4,1,Setor público sem carteira (Informal),14,4815.1428571428569
2019,RJ,Feminino,2,1,Setor público sem carteira (Informal),30,1312.3333333333335
2023,AP,Masculino,4,1,Setor público sem carteira (Informal),30,2461.0689655172418
2024,AL,Masculino,4,1,Setor público sem carteira (Informal),154,2027.8896103896107
2022,TO,Feminino,4,1,Setor público sem carteira (Informal),121,1984.6890756302528
2021,AP,Masculino,2,1,Setor público sem carteira (Informal),1,1100
2022,GO,Masculino,1,1,Setor público sem carteira (Informal),29,3362.7586206896553
2022,MT,Masculino,2,1,Setor público sem carteira (Informal),3,3105
2020,MS,Masculino,1,1,Setor público sem carteira (Informal),15,3325
2022,SE,Feminino,4,1,Setor público sem carteira (Informal),72,1831.2638888888887
2024,PE,Masculino,5,1,Setor público sem carteira (Informal),2,1412
2020,RO,Feminino,1,1,Setor público sem carteira (Informal),10,1772.5
2020,RR,Feminino,4,1,Setor público sem carteira (Informal),35,2341.4285714285716
2017,DF,Feminino,4,1,Setor público sem carteira (Informal),38,3865.594594594595
2012,ES,Masculino,4,1,Setor público sem carteira (Informal),44,1296.4545454545455
2015,MT,Masculino,4,1,Setor público sem carteira (Informal),39,1971.4358974358975
2023,RR,Feminino,1,1,Setor público sem carteira (Informal),29,3221.3793103448274
2012,GO,Masculino,4,1,Setor público sem carteira (Informal),43,1416.2325581395348
2023,MS,Feminino,2,1,Setor público sem carteira (Informal),22,3561.818181818182
2013,PB,Masculino,2,1,Setor público sem carteira (Informal),6,1843
2014,AM,Masculino,5,1,Setor público sem carteira (Informal),5,1148.8
2014,PE,Feminino,1,1,Setor público sem carteira (Informal),53,1333.7547169811319
2020,MT,Feminino,3,1,Setor público sem carteira (Informal),2,4800
2021,PB,Masculino,1,1,Setor público sem carteira (Informal),35,2585.2857142857138
2017,PR,Feminino,3,1,Setor público sem carteira (Informal),1,270
2017,PR,Masculino,4,1,Setor público sem carteira (Informal),12,1850.5833333333333
2020,RN,Masculino,1,1,Setor público sem carteira (Informal),14,2647.9285714285716
2021,RN,Masculino,1,1,Setor público sem carteira (Informal),20,2389.4999999999995
2020,MS,Masculino,4,1,Setor público sem carteira (Informal),27,2589.4444444444443
2020,CE,Masculino,5,1,Setor público sem carteira (Informal),1,3600
2020,BA,Masculino,2,1,Setor público sem carteira (Informal),27,2070.9259259259261
2015,MG,Masculino,2,1,Setor público sem carteira (Informal),16,1113.25
2015,SC,Masculino,4,1,Setor público sem carteira (Informal),11,1327.0909090909092
2023,SP,Masculino,2,1,Setor público sem carteira (Informal),4,2951.25
2013,PB,Feminino,1,1,Setor público sem carteira (Informal),104,904.83333333333348
2013,MT,Feminino,4,1,Setor público sem carteira (Informal),105,1156.2476190476191
2013,SC,Feminino,4,1,Setor público sem carteira (Informal),9,926.22222222222229
2012,RR,Feminino,1,1,Setor público sem carteira (Informal),26,1333.7692307692307
2016,AL,Masculino,4,1,Setor público sem carteira (Informal),81,1230.5432098765432
2018,AM,Feminino,3,1,Setor público sem carteira (Informal),1,954
2018,TO,Feminino,2,1,Setor público sem carteira (Informal),19,1411.4736842105265
2018,RN,Feminino,4,1,Setor público sem carteira (Informal),60,1189.5593220338981
2017,RR,Feminino,4,1,Setor público sem carteira (Informal),77,1917.8311688311687
2017,AL,Masculino,4,1,Setor público sem carteira (Informal),99,1162.6767676767677
2021,RO,Feminino,4,1,Setor público sem carteira (Informal),35,1992.6000000000006
2019,AL,Feminino,2,1,Setor público sem carteira (Informal),5,1260.6
2023,AP,Masculino,1,1,Setor público sem carteira (Informal),8,4761.5
2024,PA,Feminino,2,1,Setor público sem carteira (Informal),24,2946.1666666666665
2024,GO,Masculino,4,1,Setor público sem carteira (Informal),39,2686.6153846153843
2019,GO,Feminino,1,1,Setor público sem carteira (Informal),50,2091.3199999999997
2022,MG,Feminino,3,1,Setor público sem carteira (Informal),2,1256
2016,PE,Masculino,5,1,Setor público sem carteira (Informal),1,1000
2016,AP,Masculino,5,1,Setor público sem carteira (Informal),1,2936
2012,PI,Masculino,1,1,Setor público sem carteira (Informal),13,1685.1666666666665
2015,SC,Masculino,1,1,Setor público sem carteira (Informal),83,1966.20987654321
2012,SE,Feminino,4,1,Setor público sem carteira (Informal),39,1002.6923076923077
2023,AL,Masculino,4,1,Setor público sem carteira (Informal),158,1919.2025316455697
2023,CE,Masculino,4,1,Setor público sem carteira (Informal),107,1835.88785046729
2014,PE,Masculino,1,1,Setor público sem carteira (Informal),35,2922.8571428571431
2013,PR,Masculino,4,1,Setor público sem carteira (Informal),18,1745.0555555555557
2013,MG,Masculino,3,1,Setor público sem carteira (Informal),1,2800
2014,RS,Masculino,2,1,Setor público sem carteira (Informal),3,693.33333333333337
2018,AM,Masculino,2,1,Setor público sem carteira (Informal),5,1586.4
2017,RO,Feminino,2,1,Setor público sem carteira (Informal),3,1029
2022,RS,Masculino,1,1,Setor público sem carteira (Informal),57,2866.2500000000005
2016,SC,Masculino,2,1,Setor público sem carteira (Informal),3,1800
2022,MS,Feminino,1,1,Setor público sem carteira (Informal),53,3309.1886792452824
2020,PB,Feminino,2,1,Setor público sem carteira (Informal),11,1458.6363636363635
2024,MT,Masculino,5,1,Setor público sem carteira (Informal),1,2412
2024,PB,Feminino,2,1,Setor público sem carteira (Informal),17,2100.3125
2024,SP,Masculino,4,1,Setor público sem carteira (Informal),15,4110.6666666666661
2022,AP,Feminino,4,1,Setor público sem carteira (Informal),43,1995.4883720930231
2018,SE,Masculino,2,1,Setor público sem carteira (Informal),7,884.71428571428567
2018,PI,Feminino,4,1,Setor público sem carteira (Informal),99,1113.7551020408164
2019,AC,Feminino,4,1,Setor público sem carteira (Informal),80,1796.3500000000001
2021,AC,Masculino,4,1,Setor público sem carteira (Informal),50,2414.62
2015,BA,Feminino,2,1,Setor público sem carteira (Informal),48,1152.0416666666665
2015,MG,Feminino,4,1,Setor público sem carteira (Informal),186,1215.7540983606559
2012,DF,Feminino,2,1,Setor público sem carteira (Informal),1,5000
2012,RS,Masculino,1,1,Setor público sem carteira (Informal),84,1679.734939759036
2014,MA,Masculino,1,1,Setor público sem carteira (Informal),54,1322.9259259259259
2014,SC,Masculino,1,1,Setor público sem carteira (Informal),64,2063.9047619047615
2016,AM,Masculino,5,1,Setor público sem carteira (Informal),6,943.33333333333337
2014,MS,Masculino,5,1,Setor público sem carteira (Informal),1,800
2018,MG,Feminino,1,1,Setor público sem carteira (Informal),156,1756.4129032258065
2018,MA,Feminino,1,1,Setor público sem carteira (Informal),99,1472.7979797979797
2018,MA,Masculino,1,1,Setor público sem carteira (Informal),60,1855.5333333333333
2022,RR,Feminino,2,1,Setor público sem carteira (Informal),10,2362.3999999999996
