ano,sigla_uf,sexo,total_trabalhadores,salario_medio
2022,SP,Masculino,8209051,4846.0820717486067
2022,SP,Não informado,10,0
2022,TO,Feminino,151358,3167.9740048098442
2022,TO,Masculino,184087,3455.9845902209113
2023,AC,Feminino,82975,3098.5722275384232
2023,AC,Masculino,91436,3259.6783343540756
2023,AL,Feminino,261358,2588.9558998385392
2023,AL,Masculino,366984,2569.7766399624807
2023,AM,Feminino,341515,3000.47800143478
2023,AM,Masculino,440595,3293.4720189289114
2023,AP,Feminino,72129,2208.3692604916237
2023,AP,Masculino,83864,2345.655726533445
2023,BA,Feminino,1189660,2940.27824053933
2023,BA,Masculino,1536458,2880.8492112963781
2023,CE,Feminino,795835,2550.7738359082064
2023,CE,Masculino,960649,2562.4122079968888
2023,DF,Feminino,624517,5508.4700336900569
2023,DF,Masculino,918382,5638.3395056741256
2023,ES,Feminino,478419,2788.7571491098784
2023,ES,Masculino,604274,3258.3354096816884
2023,GO,Feminino,830566,2970.8671088751585
2023,GO,Masculino,1046748,3209.1430601348216
2023,IGNORADO,Feminino,244,1347.7002868852462
2023,IGNORADO,Masculino,585,7198.5094017093961
2023,MA,Feminino,437876,2811.4094044889439
2023,MA,Masculino,517554,2916.9824835089694
2023,MG,Feminino,2619376,2755.9542450721196
2023,MG,Masculino,3190494,3108.1642972749605
2023,MS,Feminino,353114,3172.2795554127315
2023,MS,Masculino,471300,3479.0851122215049
2023,MT,Feminino,478050,3038.7615625353133
2023,MT,Masculino,662952,3432.2212748434195
2023,PA,Feminino,583902,3184.9108322971838
2023,PA,Masculino,822957,3009.8349355677128
2023,PB,Feminino,343478,2781.4528743907913
2023,PB,Masculino,450256,2723.5330443125918
2023,PE,Feminino,811213,2889.7610635800784
2023,PE,Masculino,1093862,2834.4986115707593
2023,PI,Feminino,260549,2867.0989554747803
2023,PI,Masculino,305250,2809.69434188371
2023,PR,Feminino,1654836,3111.4799991842342
2023,PR,Masculino,1952682,3534.9417489483608
2023,RJ,Feminino,1964934,3344.966860469613
2023,RJ,Masculino,2626687,4164.2781708707735
2023,RN,Feminino,295774,2924.216835523071
2023,RN,Masculino,396784,2936.6030660258457
2023,RO,Feminino,181103,2527.3791304395859
2023,RO,Masculino,212989,2816.8953364258459
2023,RR,Feminino,72555,2306.6974816346064
2023,RR,Masculino,71945,2601.12454263673
2023,RS,Feminino,1531258,3204.30696768277
2023,RS,Masculino,1696312,3730.9474841774336
2023,SC,Feminino,1263258,3135.1683049226767
2023,SC,Masculino,1486558,3679.4870205871562
2023,SE,Feminino,202129,2998.0098847270633
2023,SE,Masculino,257197,2923.8818594696058
2023,SP,Feminino,7004014,3630.4159014587949
2023,SP,Masculino,8439173,4260.5332180392606
2023,TO,Feminino,175509,3286.9391244323569
2023,TO,Masculino,202934,3454.7801326539488
2024,AC,Feminino,86952,3346.6742651118134
2024,AC,Masculino,93141,3468.7471246819268
2024,AL,Feminino,264733,2721.2500562076011
2024,AL,Masculino,371526,2796.5194361632839
2024,AM,Feminino,348597,3102.1241671615112
2024,AM,Masculino,452752,3436.0800128768342
2024,AP,Feminino,74234,2482.85796198509
2024,AP,Masculino,80692,2871.5708862093243
2024,BA,Feminino,1226326,3029.1025140134052
2024,BA,Masculino,1547831,2998.2985705868427
2024,CE,Feminino,840941,2615.2146102520937
2024,CE,Masculino,1030152,2644.6490940172225
2024,DF,Feminino,681971,5613.4580426293987
2024,DF,Masculino,1025334,5673.4102758906074
2024,ES,Feminino,485141,2962.7381023867251
2024,ES,Masculino,615878,3480.1280374846938
2024,GO,Feminino,874244,3098.8854548501045
2024,GO,Masculino,1076068,3359.5535094250581
2024,IGNORADO,Feminino,4073,2312.6675472624606
2024,IGNORADO,Masculino,7052,3773.3594072603591
2024,MA,Feminino,449967,2864.6728593207945
2024,MA,Masculino,527718,3050.8467588371004
2024,MG,Feminino,2823893,2912.1409370149563
2024,MG,Masculino,3270692,3392.6554709706766
2024,MS,Feminino,357942,3361.9555880003195
2024,MS,Masculino,473218,3664.0846321779441
2024,MT,Feminino,525069,3240.0137239677188
2024,MT,Masculino,684801,3721.4007821980495
2024,PA,Feminino,606613,3330.1152930945987
2024,PA,Masculino,839050,3213.4571891543769
2024,PB,Feminino,348018,2922.8994570970522
2024,PB,Masculino,462989,2840.4474344099049
2024,PE,Feminino,817958,3095.7681907506144
2024,PE,Masculino,1101543,3028.5592851663782
2024,PI,Feminino,262642,3019.087772481188
2024,PI,Masculino,306188,2965.639118548057
2024,PR,Feminino,1709459,3291.178433656477
2024,PR,Masculino,2007676,3715.9565053624078
2024,RJ,Feminino,2038548,3590.9845375139448
2024,RJ,Masculino,2705668,4383.7970761046709
2024,RN,Feminino,302640,3099.0615814168586
2024,RN,Masculino,406710,3116.1470553219897
2024,RO,Feminino,194435,3217.9166010749477
2024,RO,Masculino,219520,3511.4046715105674
2024,RR,Feminino,73604,3804.1454535079988
2024,RR,Masculino,74445,3864.45992665727
2024,RS,Feminino,1569302,3372.4655118963574
2024,RS,Masculino,1718223,3927.9094995352593
2024,SC,Feminino,1326189,3305.4151363870656
2024,SC,Masculino,1537587,3877.0972880363743
2024,SE,Feminino,207141,3189.9481678180459
2024,SE,Masculino,260666,3097.1287099583628
2024,SP,Feminino,7341340,3744.8610472856485
2024,SP,Masculino,8653247,4462.64769785607
2024,TO,Feminino,195515,2981.6425185791254
2024,TO,Masculino,212797,3370.0288626249594
2025,AC,Feminino,95789,3394.155678313798
2025,AC,Masculino,99521,3620.4138232131927
2025,AL,Feminino,312183,2842.4982584253576
2025,AL,Masculino,406330,2970.3397494647156
2025,AM,Feminino,397737,3163.7702325657474
2025,AM,Masculino,498838,3527.4910841595865
2025,AP,Feminino,89395,3708.4955063482585
2025,AP,Masculino,97054,3921.1969265563739
2025,BA,Feminino,1381555,3130.3987822779545
2025,BA,Masculino,1661029,3162.4264059929119
2025,CE,Feminino,946386,2920.847625567163
2025,CE,Masculino,1122380,3031.6678020456293
2025,DF,Feminino,746968,5472.6250405238416
2025,DF,Masculino,1128265,4351.9514368965074
2025,ES,Feminino,512626,3177.1575272810924
2025,ES,Masculino,626398,3740.3527374288997
2025,GO,Feminino,919495,3274.3565402639288
2025,GO,Masculino,1100237,3559.6328740443923
2025,IGNORADO,Feminino,571,2784.9372504378275
2025,IGNORADO,Masculino,2495,5745.8296833667382
2025,MA,Feminino,504777,3076.1855192094586
2025,MA,Masculino,569075,3239.2590643939607
2025,MG,Feminino,2990909,2967.5323087161782
2025,MG,Masculino,3334382,3571.8066972770171
2025,MS,Feminino,374628,3578.7717568361131
2025,MS,Masculino,486708,3922.0429430993695
2025,MT,Feminino,563777,3332.1749188597882
2025,MT,Masculino,708094,3940.764531714743
2025,PA,Feminino,690380,3362.7207214432192
2025,PA,Masculino,900694,3343.7019294899751
2025,PB,Feminino,403346,3054.9607359190222
2025,PB,Masculino,511609,3021.8992238409046
2025,PE,Feminino,907481,3169.9380828028106
2025,PE,Masculino,1190506,3161.1604571333455
2025,PI,Feminino,303886,3094.5749543907841
2025,PI,Masculino,339668,3079.9063536453136
2025,PR,Feminino,1796697,3484.9505000787444
2025,PR,Masculino,2050031,3943.7975155741447
2025,RJ,Feminino,2130780,3719.6506841719934
2025,RJ,Masculino,2804224,4380.2851722722462
2025,RN,Feminino,325928,3202.5486720380131
2025,RN,Masculino,425969,3282.1775381307311
2025,RO,Feminino,209951,3305.6317757952843
2025,RO,Masculino,229705,3741.9564126597229
2025,RR,Feminino,79128,4008.7769694671329
2025,RR,Masculino,80809,4258.7277435682081
2025,RS,Feminino,1621609,3581.0371492881336
2025,RS,Masculino,1744865,4147.791016015557
2025,SC,Feminino,1376471,3511.9992429916783
2025,SC,Masculino,1572679,4106.2205858919715
2025,SE,Feminino,228847,3276.10259050805
2025,SE,Masculino,281811,3244.589535610774
2025,SP,Feminino,7581778,3980.5215899885197
2025,SP,Masculino,8783296,4754.0348411746363
2025,TO,Feminino,215024,3011.0451117549655
2025,TO,Masculino,226996,3505.2254448536405
