ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2022,CE,Masculino,Branca,Na força de trabalho,Doméstico com carteira,1,1300.0
2017,AP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,1000.0
2021,SE,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,20,1125.0
2019,RO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,18,964.33
2015,SE,Masculino,Branca,Na força de trabalho,Doméstico com carteira,1,1000.0
2012,RS,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,3,840.67
2023,RO,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,8,1370.0
2014,BA,Masculino,Branca,Na força de trabalho,Doméstico com carteira,5,917.6
2017,CE,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,937.0
2013,MA,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,4,764.0
2017,BA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,41,981.24
2019,MG,Feminino,Branca,Na força de trabalho,Doméstico com carteira,92,1151.95
2018,MT,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,13,1541.62
2018,AM,Masculino,Branca,Na força de trabalho,Doméstico com carteira,2,978.5
2020,DF,Feminino,Branca,Na força de trabalho,Doméstico com carteira,15,1344.67
2023,GO,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1320.0
2015,PI,Feminino,Branca,Na força de trabalho,Doméstico com carteira,5,855.4
2015,CE,Masculino,Branca,Na força de trabalho,Doméstico com carteira,6,862.83
2015,MT,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,2,1000.0
2012,GO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,53,681.57
2014,PE,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1200.0
2023,TO,Masculino,Branca,Na força de trabalho,Doméstico com carteira,1,1320.0
2014,AC,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,43,789.7
2013,AP,Feminino,Preta,Na força de trabalho,Doméstico com carteira,3,678.0
2021,MG,Masculino,Preta,Na força de trabalho,Doméstico com carteira,7,1472.14
2021,PE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,10,1120.0
2017,PB,Feminino,Branca,Na força de trabalho,Doméstico com carteira,21,941.24
2019,MS,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,71,1197.13
2021,MA,Masculino,Preta,Na força de trabalho,Doméstico com carteira,4,1216.75
2020,GO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,19,1151.05
2018,AL,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1300.0
2017,MG,Feminino,Parda,Na força de trabalho,Doméstico com carteira,1,937.0
2015,AL,Masculino,Preta,Na força de trabalho,Doméstico com carteira,2,794.0
2012,PA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,5,768.2
2014,RJ,Feminino,Preta,Na força de trabalho,Doméstico com carteira,87,951.22
2023,GO,Feminino,Parda,Na força de trabalho,Doméstico com carteira,4,1410.0
2013,RJ,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,243,923.88
2014,AC,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,724.0
2013,AP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,11,660.36
2016,AL,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,880.0
2016,GO,Feminino,Parda,Na força de trabalho,Doméstico com carteira,2,1090.0
2022,RJ,Feminino,Preta,Na força de trabalho,Doméstico com carteira,65,1459.55
2022,BA,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,6,1221.33
2018,DF,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,83,1289.36
2020,PB,Feminino,Preta,Na força de trabalho,Doméstico com carteira,3,1196.67
2016,PB,Feminino,Preta,Na força de trabalho,Doméstico com carteira,2,1232.5
2019,RR,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,6,915.33
2022,AC,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1200.0
2024,AP,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,9,1412.0
2020,DF,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,32,1342.66
2015,PB,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,8,974.25
2012,DF,Feminino,Branca,Na força de trabalho,Doméstico com carteira,24,858.96
2012,PE,Masculino,Branca,Na força de trabalho,Doméstico com carteira,5,833.2
2023,ES,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,4,1435.0
2013,BA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,31,731.81
2018,RO,Feminino,Parda,Na força de trabalho,Doméstico com carteira,1,800.0
2021,PE,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,6,1183.33
2020,SP,Feminino,Branca,Na força de trabalho,Doméstico com carteira,86,1268.4
2017,PR,Masculino,Branca,Na força de trabalho,Doméstico com carteira,19,1393.89
2022,MS,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,12,1657.67
2018,ES,Masculino,Preta,Na força de trabalho,Doméstico com carteira,2,1250.0
2021,RN,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,10,1200.0
2021,BA,Feminino,Branca,Na força de trabalho,Doméstico com carteira,9,1222.22
2024,DF,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,45,1850.4
2020,PI,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,6,1287.5
2021,DF,Feminino,Preta,Na força de trabalho,Doméstico com carteira,20,1614.5
2015,SE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,8,792.5
2015,GO,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,38,1110.18
2012,PR,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,4,714.0
2012,RS,Masculino,Preta,Na força de trabalho,Doméstico com carteira,2,622.0
2012,RJ,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,39,792.46
2016,RS,Masculino,Preta,Na força de trabalho,Doméstico com carteira,2,890.0
2016,MT,Feminino,Preta,Na força de trabalho,Doméstico com carteira,19,952.11
2018,AL,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,19,1123.0
2018,RN,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,10,1008.6
2024,AM,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,19,1566.0
2019,PE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,20,995.7
2019,PI,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,6,998.0
2019,AP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,18,1042.78
2024,RN,Masculino,Branca,Na força de trabalho,Doméstico com carteira,2,1412.0
2021,RO,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,23,1146.52
2020,PR,Feminino,Branca,Na força de trabalho,Doméstico com carteira,42,1429.21
2021,AM,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,4,1225.0
2020,RN,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,1045.0
2015,PA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,11,788.0
2015,MG,Masculino,Branca,Na força de trabalho,Doméstico com carteira,19,930.95
2015,SP,Masculino,Preta,Na força de trabalho,Doméstico com carteira,9,1287.56
2012,BA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,36,630.36
2012,AL,Feminino,Branca,Na força de trabalho,Doméstico com carteira,11,536.91
2012,PE,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,76,616.68
2014,MG,Masculino,Preta,Na força de trabalho,Doméstico com carteira,15,1046.67
2015,RR,Feminino,Branca,Na força de trabalho,Doméstico com carteira,1,1200.0
2023,GO,Feminino,Preta,Na força de trabalho,Doméstico com carteira,22,1601.36
2016,TO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,3,920.0
2013,PB,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,678.0
2016,MT,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,8,1310.88
2016,MS,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,14,1159.07
2021,RS,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,35,1261.69
2018,RO,Feminino,Preta,Na força de trabalho,Doméstico com carteira,4,979.5
2019,CE,Masculino,Branca,Na força de trabalho,Doméstico com carteira,6,998.67
2021,AM,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,18,1281.22
2019,RJ,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,133,1294.28
2022,AP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,13,1217.85
2019,DF,Feminino,Branca,Na força de trabalho,Doméstico com carteira,33,1411.58
2021,SC,Feminino,Preta,Na força de trabalho,Doméstico com carteira,4,1200.0
2020,PR,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1045.0
2012,PR,Feminino,Preta,Na força de trabalho,Doméstico com carteira,13,805.92
2014,PI,Feminino,Preta,Na força de trabalho,Doméstico com carteira,5,724.0
2014,SC,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,46,931.04
2017,CE,Feminino,Preta,Na força de trabalho,Doméstico com carteira,10,889.3
2014,SP,Masculino,Preta,Na força de trabalho,Doméstico com carteira,5,2464.8
2013,AL,Masculino,Branca,Na força de trabalho,Doméstico com carteira,4,889.0
2018,PR,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,10,1295.1
2024,SE,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,1512.0
2022,CE,Masculino,Preta,Na força de trabalho,Doméstico com carteira,4,1284.0
2024,GO,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,19,2147.58
2022,PE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,20,1177.0
2022,RO,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,4,1365.5
2015,SC,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,3,1422.67
2014,PR,Feminino,Preta,Na força de trabalho,Doméstico com carteira,14,1007.93
2014,RR,Feminino,Preta,Na força de trabalho,Doméstico com carteira,4,763.0
2014,AL,Feminino,Preta,Na força de trabalho,Doméstico com carteira,6,812.0
2014,MT,Feminino,Preta,Na força de trabalho,Doméstico com carteira,9,879.11
2016,MG,Masculino,Branca,Na força de trabalho,Doméstico com carteira,23,1216.96
2013,RO,Feminino,Preta,Na força de trabalho,Doméstico com carteira,3,735.33
2018,SC,Feminino,Branca,Na força de trabalho,Doméstico com carteira,162,1347.86
2021,PI,Feminino,Preta,Na força de trabalho,Doméstico com carteira,3,1116.67
2024,MT,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,7,2090.29
2022,MT,Feminino,Branca,Na força de trabalho,Doméstico com carteira,25,1531.44
2018,SP,Feminino,Parda,Na força de trabalho,Doméstico com carteira,1,1500.0
2021,SE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,4,1200.0
2022,AL,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1212.0
2018,RO,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,1200.0
2015,AM,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,9,875.44
2012,DF,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,67,741.04
2023,AL,Masculino,Preta,Na força de trabalho,Doméstico com carteira,4,1320.0
2023,TO,Masculino,Preta,Na força de trabalho,Doméstico com carteira,4,1705.0
2023,PI,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,5,1426.0
2013,SP,Feminino,Parda,Na força de trabalho,Doméstico com carteira,1,678.0
2013,MG,Feminino,Branca,Na força de trabalho,Doméstico com carteira,137,753.16
2016,MT,Masculino,Preta,Na força de trabalho,Doméstico com carteira,2,1740.0
2017,GO,Masculino,Branca,Na força de trabalho,Doméstico com carteira,10,1548.6
2018,SC,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,3,1496.67
2022,SP,Masculino,Branca,Na força de trabalho,Doméstico com carteira,50,1600.52
2018,ES,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,101,1063.38
2022,MA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,18,1280.22
2024,RO,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,16,1579.56
2018,DF,Masculino,Branca,Na força de trabalho,Doméstico com carteira,7,1264.86
2017,SE,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,6,1085.17
2022,PI,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1212.0
2021,BA,Masculino,Preta,Na força de trabalho,Doméstico com carteira,4,1100.0
2021,PR,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,1500.0
2018,CE,Masculino,Preta,Na força de trabalho,Doméstico com carteira,3,1385.0
2014,BA,Feminino,Branca,Na força de trabalho,Doméstico com carteira,11,781.09
2014,GO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,48,891.33
2017,PE,Masculino,Preta,Na força de trabalho,Doméstico com carteira,4,1202.75
2017,PE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,31,1072.45
2014,SP,Feminino,Preta,Na força de trabalho,Doméstico com carteira,39,1107.85
2014,SE,Feminino,Branca,Na força de trabalho,Doméstico com carteira,13,737.69
2020,ES,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,27,1272.96
2020,SC,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,24,1252.46
2021,SP,Feminino,Branca,Na força de trabalho,Doméstico com carteira,139,1425.31
2022,RR,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,1212.0
2016,AC,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,41,879.46
2020,SP,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,28,1625.14
2021,PI,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,19,1156.84
2022,BA,Masculino,Preta,Na força de trabalho,Doméstico com carteira,9,1240.0
2020,PR,Masculino,Branca,Na força de trabalho,Doméstico com carteira,8,1486.5
2016,AL,Masculino,Branca,Na força de trabalho,Doméstico com carteira,1,880.0
2016,SP,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,1000.0
2019,RO,Feminino,Preta,Na força de trabalho,Doméstico com carteira,5,925.6
2015,CE,Feminino,Preta,Na força de trabalho,Doméstico com carteira,6,826.17
2015,PR,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,980.0
2015,RN,Feminino,Branca,Na força de trabalho,Doméstico com carteira,14,787.57
2023,RS,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,41,1746.39
2015,PA,Masculino,Preta,Na força de trabalho,Doméstico com carteira,2,788.0
2014,PA,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,13,851.08
2013,MT,Feminino,Branca,Na força de trabalho,Doméstico com carteira,24,769.33
2014,PI,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,724.0
2013,SC,Feminino,Branca,Na força de trabalho,Doméstico com carteira,208,951.38
2013,MG,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,25,903.72
2017,RN,Feminino,Branca,Na força de trabalho,Doméstico com carteira,26,977.54
2016,SP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,1,1000.0
2013,RR,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1000.0
2016,MT,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,880.0
2018,SP,Masculino,Preta,Na força de trabalho,Doméstico com carteira,10,1745.4
2019,BA,Feminino,Preta,Na força de trabalho,Doméstico com carteira,41,1035.32
2021,MT,Feminino,Branca,Na força de trabalho,Doméstico com carteira,26,1570.38
2015,TO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,8,878.5
2012,SE,Feminino,Preta,Na força de trabalho,Doméstico com carteira,7,676.0
2012,MS,Feminino,Preta,Na força de trabalho,Doméstico com carteira,14,671.86
2013,SP,Feminino,Preta,Na força de trabalho,Doméstico com carteira,45,838.69
2014,AP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,14,832.64
2018,PR,Feminino,Branca,Na força de trabalho,Doméstico com carteira,111,1283.88
2017,RJ,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,186,1166.3
2017,RJ,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,43,1276.12
2018,MA,Masculino,Branca,Na força de trabalho,Doméstico com carteira,4,1363.5
2022,PB,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,32,1344.5
2021,SP,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,132,1459.48
2019,CE,Feminino,Preta,Na força de trabalho,Doméstico com carteira,6,1004.83
2020,MT,Masculino,Preta,Na força de trabalho,Doméstico com carteira,1,1045.0
2024,BA,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,1412.0
2019,AL,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,8,1017.5
2021,RN,Feminino,Preta,Na força de trabalho,Doméstico com carteira,5,1100.0
2024,PE,Feminino,Preta,Na força de trabalho,Doméstico com carteira,10,1720.0
2020,MS,Masculino,Branca,Na força de trabalho,Doméstico com carteira,3,1433.33
2012,SP,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,35,906.09
2012,AP,Feminino,Preta,Na força de trabalho,Doméstico com carteira,4,631.0
2012,SE,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,1,622.0
2016,PE,Feminino,Preta,Na força de trabalho,Doméstico com carteira,12,916.67
2013,MG,Masculino,Branca,Na força de trabalho,Doméstico com carteira,29,894.31
2023,DF,Feminino,Parda,Na força de trabalho,Doméstico com carteira,1,1500.0
2017,RO,Feminino,Branca,Na força de trabalho,Doméstico com carteira,10,1006.5
2018,RR,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,8,823.62
2019,MG,Masculino,Branca,Na força de trabalho,Doméstico com carteira,31,1344.16
2019,SC,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,61,1350.92
2019,PE,Masculino,Branca,Na força de trabalho,Doméstico com carteira,3,1332.0
2020,CE,Feminino,Amarela,Na força de trabalho,Doméstico com carteira,16,1214.38
2018,AC,Feminino,Preta,Na força de trabalho,Doméstico com carteira,5,1412.4
2012,AP,Feminino,Branca,Na força de trabalho,Doméstico com carteira,8,723.75
2023,BA,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,6,1556.67
2023,CE,Masculino,Amarela,Na força de trabalho,Doméstico com carteira,12,1436.67
2015,RN,Masculino,Branca,Na força de trabalho,Doméstico com carteira,4,788.0
