ano,sigla_uf,sexo,faixa_etaria,media_aposentadoria_pensao,media_pensao_alimenticia,media_programas_sociais,media_outros_rendimentos,total_respondentes
2016,PR,Masculino,60 anos ou mais,1.97,2.0,1.98,2.0,155
2016,PR,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.94,34
2016,PR,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.98,126
2016,AC,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,365
2016,AC,Feminino,Outras idades / Não mapeado,2.0,1.98,2.0,1.99,322
2016,AC,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,36
2016,AC,Masculino,Outras idades / Não mapeado,1.99,1.99,1.99,1.98,165
2016,AC,Feminino,Outras idades / Não mapeado,1.96,1.99,2.0,1.99,92
2016,AC,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,342
2016,AC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.94,31
2016,AC,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,48
2016,AC,Masculino,Outras idades / Não mapeado,1.97,1.99,2.0,1.93,120
2016,AM,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,46
2016,AM,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,53
2016,AM,Masculino,15 a 29 anos,2.0,1.98,2.0,2.0,57
2016,AM,Masculino,Outras idades / Não mapeado,1.98,1.98,1.97,1.98,58
2016,AM,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,29
2016,AM,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.84,19
2016,AP,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,149
2016,AP,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.99,149
2016,AP,Feminino,Outras idades / Não mapeado,1.99,1.96,1.99,2.0,183
2016,AP,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.97,105
2016,AP,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,192
2016,AP,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.96,51
2016,CE,Masculino,Outras idades / Não mapeado,1.97,1.99,2.0,2.0,72
2016,CE,Masculino,Outras idades / Não mapeado,1.95,1.98,2.0,1.93,43
2016,CE,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.96,54
2016,CE,Feminino,Outras idades / Não mapeado,1.95,1.99,1.99,2.0,110
2016,CE,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.97,33
2016,CE,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.91,32
2016,CE,Feminino,Outras idades / Não mapeado,1.9,1.97,2.0,1.97,39
2016,CE,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,82
2016,CE,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,104
2016,AL,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.89,9
2016,AL,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,2.0,32
2016,AL,Feminino,Outras idades / Não mapeado,1.82,2.0,2.0,1.91,11
2016,AL,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.75,4
2016,AL,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,25
2016,AL,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,26
2016,AL,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,2.0,14
2016,BA,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,1.95,59
2016,BA,Feminino,Outras idades / Não mapeado,1.99,2.0,1.98,1.97,110
2016,BA,Feminino,0 a 14 anos,2.0,1.99,2.0,2.0,84
2016,BA,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,2.0,37
2016,BA,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,71
2016,BA,Feminino,Outras idades / Não mapeado,1.8,2.0,2.0,1.95,44
2016,BA,Feminino,Outras idades / Não mapeado,1.81,2.0,2.0,1.94,16
2016,BA,Feminino,30 a 44 anos,1.99,2.0,2.0,2.0,79
2016,BA,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,1.93,27
2016,AL,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,3
2016,AL,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,5
2016,MA,Feminino,30 a 44 anos,1.99,2.0,2.0,2.0,299
2016,MA,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,275
2016,MA,Feminino,Outras idades / Não mapeado,1.89,1.99,2.0,2.0,74
2016,MA,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,160
2016,MA,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,2.0,322
2016,MA,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.99,114
2016,MA,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.99,135
2016,MA,Feminino,Outras idades / Não mapeado,1.96,1.98,2.0,2.0,55
2016,MA,Masculino,Outras idades / Não mapeado,1.91,1.98,2.0,1.94,47
2016,MG,Masculino,Outras idades / Não mapeado,1.99,2.0,1.97,2.0,237
2016,MG,Masculino,Outras idades / Não mapeado,1.98,2.0,1.98,1.92,199
2016,MG,Feminino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,282
2016,MG,Masculino,45 a 59 anos,1.99,2.0,1.99,2.0,338
2016,MG,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,256
2016,MG,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.95,254
2016,MG,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,216
2016,MG,Masculino,Outras idades / Não mapeado,1.95,2.0,2.0,1.91,77
2016,ES,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,100
2016,ES,Masculino,Outras idades / Não mapeado,1.98,1.99,1.99,1.97,150
2016,ES,Feminino,Outras idades / Não mapeado,2.0,1.99,2.0,1.94,84
2016,ES,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,145
2016,ES,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,138
2016,ES,Feminino,Outras idades / Não mapeado,2.0,1.99,1.99,1.98,156
2016,MS,Masculino,Outras idades / Não mapeado,2.0,2.0,1.98,1.97,166
2016,MS,Feminino,Outras idades / Não mapeado,1.95,1.96,1.98,1.97,105
2016,MS,Masculino,Outras idades / Não mapeado,1.98,2.0,1.98,1.96,159
2016,MS,Masculino,Outras idades / Não mapeado,1.85,2.0,2.0,1.96,67
2016,MS,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,1.97,31
2016,MS,Feminino,Outras idades / Não mapeado,1.91,2.0,2.0,1.97,64
2016,MS,Masculino,60 anos ou mais,1.99,1.99,2.0,1.99,159
2016,MS,Feminino,Outras idades / Não mapeado,1.97,1.95,1.99,1.99,120
2016,MS,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,191
2016,MS,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,145
2016,MS,Feminino,60 anos ou mais,2.0,1.99,1.98,2.0,148
2016,MT,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,187
2016,MT,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,312
2016,MT,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,224
2016,MT,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.95,129
2016,MT,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,246
2016,MT,Masculino,Outras idades / Não mapeado,1.98,2.0,1.98,2.0,219
2016,MT,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,194
2016,MT,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.93,61
2016,GO,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.99,67
2016,GO,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.71,21
2016,GO,Masculino,Outras idades / Não mapeado,2.0,2.0,1.97,1.82,34
2016,GO,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,96
2016,GO,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,66
2016,GO,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,45
2016,GO,Masculino,Outras idades / Não mapeado,2.0,2.0,1.98,1.98,43
2016,GO,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,59
2016,DF,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.96,301
2016,DF,Feminino,Outras idades / Não mapeado,2.0,1.99,2.0,1.92,161
2016,DF,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,252
2016,DF,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,284
2016,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.99,340
2016,DF,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.99,368
2018,AC,Feminino,Outras idades / Não mapeado,1.98,2.0,1.99,1.97,186
2018,AC,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,288
2018,AC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,236
2018,AC,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,367
2018,AC,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.98,199
2018,AC,Masculino,60 anos ou mais,1.99,2.0,1.99,1.99,279
2018,AC,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.96,84
2018,AC,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.96,163
2018,AC,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,2.0,56
2018,AC,Feminino,60 anos ou mais,2.0,2.0,1.99,2.0,300
2018,AC,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.98,51
2018,AM,Masculino,Outras idades / Não mapeado,1.97,1.99,2.0,1.96,155
2018,AM,Feminino,Outras idades / Não mapeado,1.86,1.99,2.0,1.95,122
2018,AM,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,390
2018,AM,Feminino,Outras idades / Não mapeado,1.92,1.97,2.0,1.97,38
2018,AM,Feminino,30 a 44 anos,1.99,2.0,2.0,2.0,366
2018,AM,Feminino,Outras idades / Não mapeado,1.99,1.98,1.99,1.99,341
2018,AM,Masculino,Outras idades / Não mapeado,1.97,1.99,1.99,1.99,244
2018,AM,Feminino,Outras idades / Não mapeado,1.9,1.99,2.0,1.99,69
2018,AM,Masculino,Outras idades / Não mapeado,1.79,1.98,2.0,2.0,58
2018,AP,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.93,92
2018,AP,Masculino,Outras idades / Não mapeado,1.85,2.0,1.96,2.0,26
2018,AP,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,143
2018,AP,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,167
2018,AP,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,2.0,49
2018,AP,Masculino,Outras idades / Não mapeado,1.92,2.0,2.0,1.93,61
2018,AP,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,125
2018,AP,Feminino,Outras idades / Não mapeado,1.79,1.93,2.0,1.93,14
2018,AP,Feminino,Outras idades / Não mapeado,1.84,2.0,2.0,1.97,31
2018,AL,Masculino,Outras idades / Não mapeado,1.95,2.0,1.98,1.98,171
2018,AL,Feminino,Outras idades / Não mapeado,1.95,2.0,2.0,1.97,76
2018,AL,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,2.0,86
2018,AL,Feminino,Outras idades / Não mapeado,1.95,2.0,1.99,1.98,130
2018,AL,Feminino,60 anos ou mais,1.97,2.0,2.0,2.0,208
2018,AL,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,2.0,149
2018,AL,Masculino,60 anos ou mais,1.97,2.0,1.99,1.99,224
2018,AL,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,287
2018,AL,Masculino,Outras idades / Não mapeado,1.96,1.99,1.99,1.99,175
2018,AL,Masculino,0 a 14 anos,1.99,2.0,2.0,2.0,198
2018,AL,Masculino,Outras idades / Não mapeado,1.85,2.0,2.0,1.97,34
2018,BA,Masculino,Outras idades / Não mapeado,1.9,1.97,1.99,1.95,115
2018,BA,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.97,164
2018,BA,Masculino,60 anos ou mais,1.99,2.0,1.99,1.99,259
2018,BA,Feminino,60 anos ou mais,2.0,1.99,1.99,2.0,257
2018,BA,Feminino,Outras idades / Não mapeado,2.0,1.99,2.0,1.99,203
2018,BA,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,392
2018,BA,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,1.97,71
2018,BA,Masculino,Outras idades / Não mapeado,1.89,2.0,2.0,1.94,65
2018,BA,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,224
2018,BA,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,253
2018,BA,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,237
2018,TO,Masculino,Outras idades / Não mapeado,1.98,2.0,1.98,1.98,48
2018,TO,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,87
2018,TO,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,54
2018,TO,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.95,55
2018,TO,Feminino,Outras idades / Não mapeado,1.99,2.0,1.98,1.96,103
2018,TO,Masculino,Outras idades / Não mapeado,1.83,2.0,2.0,1.92,24
2018,TO,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.92,24
2018,TO,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.97,38
2018,TO,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.89,9
2018,SE,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,121
2018,SE,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,144
2018,SE,Feminino,60 anos ou mais,2.0,2.0,2.0,2.0,149
2018,SE,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,143
2018,SE,Masculino,60 anos ou mais,1.99,2.0,2.0,2.0,168
2018,SE,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.98,132
2018,SE,Feminino,Outras idades / Não mapeado,1.96,1.99,2.0,1.99,109
2018,SE,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,204
2018,SE,Feminino,Outras idades / Não mapeado,1.89,2.0,2.0,1.94,36
2018,SE,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,2.0,36
2018,SE,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,18
2018,SP,Feminino,Outras idades / Não mapeado,1.99,1.99,1.98,1.98,165
2018,SP,Feminino,Outras idades / Não mapeado,2.0,1.99,1.99,1.99,169
2018,SP,Masculino,Outras idades / Não mapeado,2.0,1.99,1.99,1.98,169
2018,SP,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,144
2018,SP,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,110
2018,SP,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,122
2018,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.96,179
2018,SC,Feminino,0 a 14 anos,1.99,2.0,2.0,2.0,144
2018,SC,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.99,202
2018,SC,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,108
2018,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.9,124
2018,SC,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.96,125
2018,SC,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.98,64
2018,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.87,46
2018,SC,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.94,52
2018,RS,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.98,279
2018,RS,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.98,285
2018,RS,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.9,91
2018,RS,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,293
2018,RS,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.92,168
2018,RS,Masculino,Outras idades / Não mapeado,1.98,1.99,2.0,1.94,170
2018,RS,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,224
2018,RS,Feminino,60 anos ou mais,1.99,2.0,1.99,2.0,270
2018,RS,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,307
2018,RS,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.97,261
2018,RS,Masculino,60 anos ou mais,2.0,1.99,1.98,2.0,269
2018,MA,Feminino,Outras idades / Não mapeado,2.0,1.97,2.0,1.99,106
2018,MA,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,153
2018,MA,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,90
2018,MA,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,147
2018,MA,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,205
2018,MA,Masculino,60 anos ou mais,1.99,2.0,1.99,2.0,155
2018,MA,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,95
2018,MA,Feminino,60 anos ou mais,1.99,2.0,2.0,2.0,144
2018,MA,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,1.98,45
2018,MA,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,49
2018,MA,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,2.0,31
2018,CE,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.98,230
2018,CE,Masculino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,295
2018,CE,Masculino,60 anos ou mais,1.99,2.0,2.0,2.0,343
2018,CE,Masculino,0 a 14 anos,1.99,2.0,2.0,2.0,270
2018,CE,Masculino,Outras idades / Não mapeado,1.94,2.0,1.99,1.98,135
2018,CE,Masculino,Outras idades / Não mapeado,1.99,1.99,2.0,2.0,237
2018,CE,Feminino,Outras idades / Não mapeado,1.97,2.0,1.99,1.97,239
2018,CE,Feminino,60 anos ou mais,1.99,2.0,2.0,2.0,329
2018,CE,Feminino,Outras idades / Não mapeado,1.89,2.0,2.0,1.98,102
2018,CE,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,387
2018,CE,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,1.98,93
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,9
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,6
2018,MG,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,11
2018,MG,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,4
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.8,5
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,7
2018,ES,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,1.96,138
2018,ES,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,224
2018,ES,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.93,85
2018,ES,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.94,158
2018,ES,Feminino,30 a 44 anos,2.0,2.0,2.0,1.99,186
2018,ES,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.98,284
2018,ES,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.92,219
2018,ES,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,1.93,60
2018,ES,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.86,43
2018,MS,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.92,226
2018,MS,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,281
2018,MS,Feminino,Outras idades / Não mapeado,1.98,1.96,1.99,1.97,321
2018,MS,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,285
2018,MS,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.95,297
2018,MS,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,395
2018,MS,Feminino,Outras idades / Não mapeado,1.99,1.95,1.99,1.97,323
2018,MS,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,1.92,103
2018,GO,Masculino,Outras idades / Não mapeado,2.0,2.0,1.98,1.97,176
2018,GO,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,160
2018,GO,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,160
2018,GO,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.96,109
2018,GO,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.95,160
2018,GO,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,166
2018,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.91,78
2018,DF,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,78
2018,DF,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,110
2018,DF,Masculino,Outras idades / Não mapeado,1.89,2.0,2.0,1.89,19
2018,DF,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.87,60
2018,DF,Feminino,Outras idades / Não mapeado,1.94,2.0,2.0,1.94,47
2018,DF,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,76
2018,DF,Feminino,Outras idades / Não mapeado,1.82,2.0,2.0,1.88,17
2018,DF,Feminino,Outras idades / Não mapeado,1.95,2.0,2.0,1.95,22
2018,PA,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,89
2018,PA,Feminino,Outras idades / Não mapeado,1.98,1.98,2.0,1.98,62
2018,PA,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,48
2018,PA,Masculino,45 a 59 anos,1.99,1.99,2.0,2.0,128
2018,PA,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,92
2018,PA,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,2.0,76
2018,PA,Masculino,Outras idades / Não mapeado,1.77,2.0,2.0,2.0,13
2018,PA,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,2.0,29
2018,PI,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,166
2018,PI,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.99,115
2018,PI,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,2.0,181
2018,PI,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,180
2018,PI,Masculino,30 a 44 anos,1.99,1.99,2.0,2.0,153
2018,PI,Feminino,Outras idades / Não mapeado,1.97,1.99,2.0,1.97,153
2018,PB,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.96,299
2018,PB,Masculino,0 a 14 anos,1.99,2.0,2.0,2.0,316
2018,PB,Masculino,60 anos ou mais,1.99,2.0,1.99,2.0,360
2018,PB,Masculino,Outras idades / Não mapeado,1.99,1.99,2.0,2.0,318
2018,PB,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,458
2018,PB,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.96,340
2018,PB,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.93,150
2018,PB,Feminino,60 anos ou mais,1.99,1.99,1.99,2.0,358
2018,PB,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.98,266
2018,PB,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,1.99,166
2018,PB,Masculino,Outras idades / Não mapeado,1.94,1.99,2.0,1.99,111
2018,PE,Masculino,Outras idades / Não mapeado,1.97,1.99,2.0,1.98,189
2018,PE,Masculino,Outras idades / Não mapeado,1.95,1.99,2.0,1.96,83
2018,PE,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,247
2018,PE,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.97,240
2018,PE,Feminino,Outras idades / Não mapeado,1.98,1.98,1.99,1.99,308
2018,PE,Feminino,Outras idades / Não mapeado,1.98,1.98,2.0,1.99,313
2018,PE,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,391
2018,PE,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,2.0,263
2018,MT,Masculino,30 a 44 anos,1.99,2.0,2.0,2.0,274
2018,MT,Feminino,Outras idades / Não mapeado,1.97,1.99,1.99,1.97,303
2018,MT,Feminino,Outras idades / Não mapeado,1.98,1.99,1.99,1.99,336
2018,MT,Masculino,Outras idades / Não mapeado,1.99,2.0,1.98,1.97,367
2018,MT,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.97,250
2018,MT,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,342
2018,RO,Feminino,45 a 59 anos,1.99,2.0,2.0,2.0,398
2018,RO,Feminino,60 anos ou mais,1.99,2.0,1.99,2.0,326
2018,RO,Masculino,60 anos ou mais,1.99,2.0,1.98,2.0,323
2018,RO,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,311
2018,RO,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,296
2018,RO,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.98,217
2018,RO,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.96,288
2018,RO,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.94,118
2018,RO,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.95,44
2018,RO,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,2.0,84
2018,RO,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,264
2018,RR,Masculino,Outras idades / Não mapeado,1.95,1.99,2.0,1.95,82
2018,RR,Feminino,0 a 14 anos,1.99,2.0,2.0,2.0,175
2018,RR,Masculino,Outras idades / Não mapeado,1.98,1.99,1.99,1.96,121
2018,RR,Feminino,Outras idades / Não mapeado,2.0,1.93,2.0,1.99,177
2018,RR,Feminino,Outras idades / Não mapeado,1.73,1.95,2.0,1.95,22
2018,RR,Feminino,Outras idades / Não mapeado,1.94,1.9,2.0,1.94,48
2018,RR,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,155
2018,RR,Feminino,Outras idades / Não mapeado,1.87,1.75,2.0,1.96,24
2018,RR,Masculino,Outras idades / Não mapeado,1.9,2.0,2.0,1.95,20
2018,RN,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,255
2018,RN,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,252
2018,RN,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,251
2018,RN,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.97,232
2018,RN,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,243
2018,RN,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,200
2018,RJ,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.95,304
2018,RJ,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.97,190
2018,RJ,Feminino,0 a 14 anos,1.99,2.0,2.0,2.0,255
2018,RJ,Feminino,Outras idades / Não mapeado,1.94,2.0,2.0,1.97,140
2018,RJ,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.99,382
2018,RJ,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.96,249
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,254
2018,RJ,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,225
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.9,87
2018,PR,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,369
2018,PR,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,250
